"tre_cn","prev_tre_cn","plt_cn.re","plot_id","tree_status.re","species","dbh_in.re","plt_cn.init","tree_status.init","dbh_in.init"
"504628676126144","23210147010497","412222915489998","6-6-37-76440","live","PILA",30.8,"22952830010497","live",28.7
"504628677126144","23210148010497","412222915489998","6-6-37-76440","live","ABCO",56,"22952830010497","live",55.2
"504628679126144","23210149010497","412222915489998","6-6-37-76440","live","OTHER",42.3,"22952830010497","live",39.8
"504628681126144","23210151010497","412222915489998","6-6-37-76440","live","ABCO",26.7,"22952830010497","live",25.2
"504628682126144","23210152010497","412222915489998","6-6-37-76440","live","OTHER",41,"22952830010497","live",40.8
"504628683126144","23210153010497","412222915489998","6-6-37-76440","live","PILA",29.3,"22952830010497","live",27.1
"504561210126144","713867010497","412220303489998","6-6-71-63030","live","ABCO",23.69,"29394743010497","live",23.1
"504561211126144","713868010497","412220303489998","6-6-71-63030","live","PILA",12.01,"29394743010497","live",11.3
"504561212126144","713869010497","412220303489998","6-6-71-63030","live","ABCO",45.85,"29394743010497","live",45.1
"504561213126144","713870010497","412220303489998","6-6-71-63030","live","CADE27",34.88,"29394743010497","live",34.6
"504561215126144","713872010497","412220303489998","6-6-71-63030","live","CADE27",27.74,"29394743010497","live",27.5
"504561216126144","713873010497","412220303489998","6-6-71-63030","live","CADE27",24.76,"29394743010497","live",24.6
"504561217126144","713880010497","412220303489998","6-6-71-63030","live","ABCO",12.71,"29394743010497","live",12
"504561219126144","713882010497","412220303489998","6-6-71-63030","live","CADE27",11.05,"29394743010497","live",10.5
"504561220126144","713883010497","412220303489998","6-6-71-63030","live","ABCO",5.43,"29394743010497","live",5
"504561224126144","713887010497","412220303489998","6-6-71-63030","live","ABCO",8.1,"29394743010497","live",7.7
"504561222126144","713885010497","412220303489998","6-6-71-63030","live","ABCO",6.37,"29394743010497","live",5.9
"504561223126144","713886010497","412220303489998","6-6-71-63030","live","PILA",14.75,"29394743010497","live",14
"504561225126144","713888010497","412220303489998","6-6-71-63030","live","ABCO",10.91,"29394743010497","live",10.4
"504561226126144","713889010497","412220303489998","6-6-71-63030","live","ABCO",9.15,"29394743010497","live",8.6
"504561227126144","713890010497","412220303489998","6-6-71-63030","live","ABCO",26.07,"29394743010497","live",25.6
"504561228126144","713891010497","412220303489998","6-6-71-63030","live","ABCO",25.25,"29394743010497","live",24.7
"504561230126144","713853010497","412220303489998","6-6-71-63030","live","ABCO",26.27,"29394743010497","live",25.8
"504561231126144","713854010497","412220303489998","6-6-71-63030","live","CADE27",17.2,"29394743010497","live",17
"504561232126144","713855010497","412220303489998","6-6-71-63030","live","ABCO",27.11,"29394743010497","live",26.6
"504561234126144","713857010497","412220303489998","6-6-71-63030","live","ABCO",26.15,"29394743010497","live",25.6
"504561235126144","713858010497","412220303489998","6-6-71-63030","live","CADE27",21.75,"29394743010497","live",21.2
"504561239126144","713862010497","412220303489998","6-6-71-63030","live","CADE27",11.32,"29394743010497","live",11
"504561236126144","713859010497","412220303489998","6-6-71-63030","live","PIPO",29.51,"29394743010497","live",29
"504561237126144","713860010497","412220303489998","6-6-71-63030","live","CADE27",26.73,"29394743010497","live",26.3
"504561238126144","713861010497","412220303489998","6-6-71-63030","live","CADE27",24.92,"29394743010497","live",24.6
"504561240126144","713863010497","412220303489998","6-6-71-63030","live","ABCO",15.15,"29394743010497","live",14.6
"504561241126144","713864010497","412220303489998","6-6-71-63030","live","CADE27",17.1,"29394743010497","live",16.7
"504561242126144","713865010497","412220303489998","6-6-71-63030","live","ABCO",26.67,"29394743010497","live",26
"504561243126144","713866010497","412220303489998","6-6-71-63030","live","CADE27",32.43,"29394743010497","live",32
"645008630126144","30464935010497","484815519489998","6-1-15-51969","live","OTHER",22,"22931924010497","live",21.2
"645008631126144","30464936010497","484815519489998","6-1-15-51969","live","OTHER",15.9,"22931924010497","live",14.8
"645008632126144","30464937010497","484815519489998","6-1-15-51969","live","OTHER",25.4,"22931924010497","live",25.4
"645008633126144","30464938010497","484815519489998","6-1-15-51969","live","OTHER",25,"22931924010497","live",24.3
"645008634126144","30464939010497","484815519489998","6-1-15-51969","live","OTHER",5.4,"22931924010497","live",5.3
"645008635126144","30464940010497","484815519489998","6-1-15-51969","live","OTHER",28.3,"22931924010497","live",27.7
"645008636126144","30464941010497","484815519489998","6-1-15-51969","live","PSME",34.4,"22931924010497","live",33.3
"645008637126144","30464942010497","484815519489998","6-1-15-51969","live","OTHER",26.7,"22931924010497","live",25.9
"645008639126144","30464944010497","484815519489998","6-1-15-51969","live","OTHER",12.9,"22931924010497","live",11.9
"645008641126144","30464946010497","484815519489998","6-1-15-51969","live","OTHER",25.9,"22931924010497","live",25
"645008642126144","30464947010497","484815519489998","6-1-15-51969","live","OTHER",33.6,"22931924010497","live",32.9
"645008643126144","30464948010497","484815519489998","6-1-15-51969","live","OTHER",19.3,"22931924010497","live",18.9
"645008645126144","30464950010497","484815519489998","6-1-15-51969","live","PSME",30.2,"22931924010497","live",29.9
"645008646126144","30464951010497","484815519489998","6-1-15-51969","live","OTHER",22.8,"22931924010497","live",22.3
"645008647126144","30464952010497","484815519489998","6-1-15-51969","live","PSME",43.7,"22931924010497","live",43.9
"645008648126144","30464954010497","484815519489998","6-1-15-51969","live","PSME",39.3,"22931924010497","live",39
"645008650126144","30464955010497","484815519489998","6-1-15-51969","live","OTHER",33.9,"22931924010497","live",33.8
"645008651126144","30464956010497","484815519489998","6-1-15-51969","live","PSME",38.3,"22931924010497","live",38.2
"645008653126144","30464958010497","484815519489998","6-1-15-51969","live","OTHER",1.3,"22931924010497","live",1.1
"645008656126144","30464961010497","484815519489998","6-1-15-51969","live","OTHER",6.7,"22931924010497","live",6.3
"645008658126144","30464963010497","484815519489998","6-1-15-51969","live","PSME",36.6,"22931924010497","live",35.5
"645008659126144","30464964010497","484815519489998","6-1-15-51969","live","OTHER",10.3,"22931924010497","live",9.2
"645008660126144","30464965010497","484815519489998","6-1-15-51969","live","OTHER",38,"22931924010497","live",37.6
"645008661126144","30464967010497","484815519489998","6-1-15-51969","live","PSME",55.2,"22931924010497","live",55.1
"645008663126144","30464970010497","484815519489998","6-1-15-51969","live","OTHER",36,"22931924010497","live",35.6
"645008665126144","30464969010497","484815519489998","6-1-15-51969","live","OTHER",7.7,"22931924010497","live",7
"645008666126144","30464972010497","484815519489998","6-1-15-51969","live","OTHER",23.2,"22931924010497","live",22.6
"645008670126144","30464978010497","484815519489998","6-1-15-51969","live","OTHER",4.4,"22931924010497","live",4.2
"645008667126144","30464974010497","484815519489998","6-1-15-51969","live","OTHER",7.1,"22931924010497","live",6.2
"645008668126144","30464975010497","484815519489998","6-1-15-51969","live","OTHER",7.8,"22931924010497","live",6.9
"645008671126144","30464976010497","484815519489998","6-1-15-51969","live","OTHER",4.6,"22931924010497","live",4.2
"645008672126144","30464966010497","484815519489998","6-1-15-51969","live","OTHER",8.4,"22931924010497","live",7.3
"645008675126144","30464998010497","484815519489998","6-1-15-51969","live","PSME",42.2,"22931924010497","live",41.5
"645008676126144","30464979010497","484815519489998","6-1-15-51969","live","OTHER",19.1,"22931924010497","live",18.5
"645008677126144","30464980010497","484815519489998","6-1-15-51969","live","PSME",26.8,"22931924010497","live",26.5
"645008678126144","30464981010497","484815519489998","6-1-15-51969","live","OTHER",10.2,"22931924010497","live",10.1
"645008679126144","30464982010497","484815519489998","6-1-15-51969","live","OTHER",8.4,"22931924010497","live",7.7
"645008680126144","30464983010497","484815519489998","6-1-15-51969","live","OTHER",7.3,"22931924010497","live",5.5
"645008681126144","30464984010497","484815519489998","6-1-15-51969","live","PILA",18.7,"22931924010497","live",18.3
"645008682126144","30464986010497","484815519489998","6-1-15-51969","live","OTHER",11.8,"22931924010497","live",10.6
"645008683126144","30464987010497","484815519489998","6-1-15-51969","live","CADE27",33.4,"22931924010497","live",32.9
"645008684126144","30464988010497","484815519489998","6-1-15-51969","live","PSME",27.3,"22931924010497","live",26.5
"645008685126144","30464989010497","484815519489998","6-1-15-51969","live","OTHER",44.5,"22931924010497","live",43.7
"645008686126144","30464990010497","484815519489998","6-1-15-51969","live","OTHER",6.5,"22931924010497","live",6
"645008687126144","30464991010497","484815519489998","6-1-15-51969","live","PSME",28.7,"22931924010497","live",27.9
"645008688126144","30464992010497","484815519489998","6-1-15-51969","live","CADE27",11.3,"22931924010497","live",11.2
"645008689126144","30464993010497","484815519489998","6-1-15-51969","live","CADE27",28.4,"22931924010497","live",27.7
"645008691126144","30464994010497","484815519489998","6-1-15-51969","live","OTHER",8.4,"22931924010497","live",7.4
"645008693126144","30464997010497","484815519489998","6-1-15-51969","live","CADE27",16.1,"22931924010497","live",15.3
"645008694126144","30464985010497","484815519489998","6-1-15-51969","live","CADE27",24.8,"22931924010497","live",24.2
"645008696126144","30464999010497","484815519489998","6-1-15-51969","live","OTHER",9.1,"22931924010497","live",8.6
"645008700126144","30465004010497","484815519489998","6-1-15-51969","live","OTHER",10,"22931924010497","live",9.2
"645008697126144","30465000010497","484815519489998","6-1-15-51969","live","OTHER",8.8,"22931924010497","live",8.3
"645008698126144","30465001010497","484815519489998","6-1-15-51969","live","OTHER",10.9,"22931924010497","live",10.4
"645008699126144","30465003010497","484815519489998","6-1-15-51969","live","OTHER",6.5,"22931924010497","live",6
"645008702126144","30465007010497","484815519489998","6-1-15-51969","live","PSME",49.5,"22931924010497","live",49.6
"645008703126144","30465006010497","484815519489998","6-1-15-51969","live","OTHER",8.9,"22931924010497","live",8.1
"645008704126144","30465008010497","484815519489998","6-1-15-51969","live","PSME",46.1,"22931924010497","live",46.1
"645008701126144","30465010010497","484815519489998","6-1-15-51969","live","OTHER",12.7,"22931924010497","live",11.8
"645008705126144","30465009010497","484815519489998","6-1-15-51969","live","OTHER",8.5,"22931924010497","live",7.8
"645008706126144","30465011010497","484815519489998","6-1-15-51969","live","OTHER",11.3,"22931924010497","live",11
"645008707126144","30465012010497","484815519489998","6-1-15-51969","live","OTHER",5.3,"22931924010497","live",5.3
"645008708126144","30465013010497","484815519489998","6-1-15-51969","live","OTHER",7,"22931924010497","live",6.3
"645008709126144","30465014010497","484815519489998","6-1-15-51969","live","PSME",13,"22931924010497","live",11.6
"645008711126144","30465002010497","484815519489998","6-1-15-51969","live","PSME",6.3,"22931924010497","live",5.3
"645008713126144","30465016010497","484815519489998","6-1-15-51969","live","PSME",11.6,"22931924010497","live",10
"645008864126144","30463729010497","484815521489998","6-1-15-56110","live","CADE27",33,"22931869010497","live",32.8
"645008865126144","30463730010497","484815521489998","6-1-15-56110","live","PSME",38.8,"22931869010497","live",37.9
"645008866126144","30463731010497","484815521489998","6-1-15-56110","live","PSME",6.7,"22931869010497","live",6.5
"645008867126144","30463732010497","484815521489998","6-1-15-56110","live","PSME",42.4,"22931869010497","live",42.6
"645008868126144","30463733010497","484815521489998","6-1-15-56110","live","CADE27",24.5,"22931869010497","live",24.4
"645008869126144","30463735010497","484815521489998","6-1-15-56110","live","PSME",6.6,"22931869010497","live",5.8
"645008871126144","30463734010497","484815521489998","6-1-15-56110","live","PIPO",28.9,"22931869010497","live",28.6
"645008872126144","30463738010497","484815521489998","6-1-15-56110","live","PSME",13.6,"22931869010497","live",13.3
"645008873126144","30463739010497","484815521489998","6-1-15-56110","live","PSME",27,"22931869010497","live",26.5
"645008874126144","30463742010497","484815521489998","6-1-15-56110","live","PSME",26.7,"22931869010497","live",26.3
"645008875126144","30463741010497","484815521489998","6-1-15-56110","live","PSME",27.2,"22931869010497","live",26.1
"645008876126144","30463736010497","484815521489998","6-1-15-56110","live","PSME",5.9,"22931869010497","live",5.4
"645008879126144","30463764010497","484815521489998","6-1-15-56110","live","PSME",31.6,"22931869010497","live",31.4
"645008880126144","30463765010497","484815521489998","6-1-15-56110","live","PSME",31.6,"22931869010497","live",31.3
"645008881126144","30463766010497","484815521489998","6-1-15-56110","live","PSME",25.8,"22931869010497","live",25.7
"645008882126144","30463767010497","484815521489998","6-1-15-56110","live","PIPO",7.6,"22931869010497","live",6.1
"645008883126144","30463769010497","484815521489998","6-1-15-56110","live","PSME",37.7,"22931869010497","live",37.4
"645008884126144","30463770010497","484815521489998","6-1-15-56110","live","PIPO",7,"22931869010497","live",6.4
"645008885126144","30463771010497","484815521489998","6-1-15-56110","live","PIPO",6,"22931869010497","live",5.3
"645008886126144","30463788010497","484815521489998","6-1-15-56110","live","PILA",16.3,"22931869010497","live",15.2
"645008887126144","30463772010497","484815521489998","6-1-15-56110","live","PILA",21.7,"22931869010497","live",19.8
"645008888126144","30463773010497","484815521489998","6-1-15-56110","live","ABCO",7,"22931869010497","live",6.1
"645008889126144","30463774010497","484815521489998","6-1-15-56110","live","PSME",9,"22931869010497","live",8
"645008890126144","30463776010497","484815521489998","6-1-15-56110","live","PSME",12.3,"22931869010497","live",11.1
"645008891126144","30463777010497","484815521489998","6-1-15-56110","live","PIPO",9,"22931869010497","live",9
"645008892126144","30463778010497","484815521489998","6-1-15-56110","live","OTHER",5.4,"22931869010497","live",5.3
"645008893126144","30463779010497","484815521489998","6-1-15-56110","live","CADE27",8.4,"22931869010497","live",8.1
"645008894126144","30463780010497","484815521489998","6-1-15-56110","live","PILA",24.8,"22931869010497","live",23.9
"645008895126144","30463781010497","484815521489998","6-1-15-56110","live","PSME",9,"22931869010497","live",8
"645008898126144","30463784010497","484815521489998","6-1-15-56110","live","PSME",7.3,"22931869010497","live",6.3
"645008899126144","30463785010497","484815521489998","6-1-15-56110","live","PIPO",10.5,"22931869010497","live",9.8
"645008900126144","30463786010497","484815521489998","6-1-15-56110","live","CADE27",15,"22931869010497","live",14.2
"645008906126144","30463796010497","484815521489998","6-1-15-56110","live","OTHER",1.3,"22931869010497","live",1.3
"645008904126144","30463794010497","484815521489998","6-1-15-56110","live","OTHER",1.8,"22931869010497","live",1.7
"645008907126144","30463775010497","484815521489998","6-1-15-56110","live","CADE27",5.4,"22931869010497","live",5.1
"645008908126144","30463790010497","484815521489998","6-1-15-56110","live","OTHER",1.2,"22931869010497","live",1.1
"645008909126144","30463793010497","484815521489998","6-1-15-56110","live","OTHER",1,"22931869010497","live",1.1
"645008910126144","30463789010497","484815521489998","6-1-15-56110","live","OTHER",1.2,"22931869010497","live",1.1
"645008920126144","30463743010497","484815521489998","6-1-15-56110","live","PIPO",6.9,"22931869010497","live",6.6
"645008924126144","30463747010497","484815521489998","6-1-15-56110","live","PSME",8.8,"22931869010497","live",8.4
"645008921126144","30463744010497","484815521489998","6-1-15-56110","live","PIPO",10.9,"22931869010497","live",10.2
"645008923126144","30463746010497","484815521489998","6-1-15-56110","live","PSME",6.8,"22931869010497","live",6.4
"645008925126144","30463748010497","484815521489998","6-1-15-56110","live","PSME",8.2,"22931869010497","live",7.7
"645008926126144","30463750010497","484815521489998","6-1-15-56110","live","PSME",19.6,"22931869010497","live",18.5
"645008927126144","30463751010497","484815521489998","6-1-15-56110","live","CADE27",7.1,"22931869010497","live",6.7
"645008930126144","30463754010497","484815521489998","6-1-15-56110","live","PSME",6.1,"22931869010497","live",5.7
"645008931126144","30463755010497","484815521489998","6-1-15-56110","live","PSME",10.3,"22931869010497","live",9.6
"645008932126144","30463757010497","484815521489998","6-1-15-56110","live","PIPO",6.4,"22931869010497","live",6.3
"645008933126144","30463756010497","484815521489998","6-1-15-56110","live","PSME",9.5,"22931869010497","live",8.8
"645008934126144","30463758010497","484815521489998","6-1-15-56110","live","PSME",6.5,"22931869010497","live",5.8
"645008935126144","30463759010497","484815521489998","6-1-15-56110","live","CADE27",5.8,"22931869010497","live",5.5
"645008936126144","30463760010497","484815521489998","6-1-15-56110","live","PIPO",8.7,"22931869010497","live",8.1
"645008937126144","30463761010497","484815521489998","6-1-15-56110","live","PSME",2.5,"22931869010497","live",2.3
"645008938126144","30463762010497","484815521489998","6-1-15-56110","live","ABCO",4.3,"22931869010497","live",3.9
"645008939126144","30463763010497","484815521489998","6-1-15-56110","live","PSME",2.4,"22931869010497","live",2.3
"645008940126144","30463749010497","484815521489998","6-1-15-56110","live","PSME",5.3,"22931869010497","live",5.1
"645150296126144","30466327010497","490388157126144","6-1-15-57013","live","OTHER",1.8,"29395023010497","live",1.7
"645150297126144","30466328010497","490388157126144","6-1-15-57013","live","OTHER",1.8,"29395023010497","live",1.6
"645150300126144","30466331010497","490388157126144","6-1-15-57013","live","OTHER",5.7,"29395023010497","live",5.4
"645150301126144","30466333010497","490388157126144","6-1-15-57013","live","OTHER",7.1,"29395023010497","live",6.6
"645150302126144","30466334010497","490388157126144","6-1-15-57013","live","OTHER",14.2,"29395023010497","live",13.5
"645150303126144","30466332010497","490388157126144","6-1-15-57013","live","ABCO",9.3,"29395023010497","live",9.1
"645150304126144","30466335010497","490388157126144","6-1-15-57013","live","ABCO",7,"29395023010497","live",6.9
"645150305126144","30466336010497","490388157126144","6-1-15-57013","live","OTHER",15.6,"29395023010497","live",14.9
"645150309126144","30466340010497","490388157126144","6-1-15-57013","live","ABCO",6.8,"29395023010497","live",6.3
"645150306126144","30466337010497","490388157126144","6-1-15-57013","live","OTHER",7.1,"29395023010497","live",6.9
"645150308126144","30466339010497","490388157126144","6-1-15-57013","live","ABCO",14.2,"29395023010497","live",13.5
"645150310126144","30466341010497","490388157126144","6-1-15-57013","live","OTHER",13.7,"29395023010497","live",13.5
"645150311126144","30466342010497","490388157126144","6-1-15-57013","live","OTHER",7.1,"29395023010497","live",6.5
"645150312126144","30466343010497","490388157126144","6-1-15-57013","live","OTHER",6.3,"29395023010497","live",6.2
"645150313126144","30466344010497","490388157126144","6-1-15-57013","live","OTHER",10.4,"29395023010497","live",10
"645150315126144","30466346010497","490388157126144","6-1-15-57013","live","OTHER",9.3,"29395023010497","live",8.8
"645150316126144","30466347010497","490388157126144","6-1-15-57013","live","OTHER",7.2,"29395023010497","live",6.7
"645150317126144","30466348010497","490388157126144","6-1-15-57013","live","ABCO",6.1,"29395023010497","live",5.3
"645150318126144","30466349010497","490388157126144","6-1-15-57013","live","OTHER",5.6,"29395023010497","live",5.3
"645150319126144","30466350010497","490388157126144","6-1-15-57013","live","OTHER",8.8,"29395023010497","live",8.5
"645150320126144","30466351010497","490388157126144","6-1-15-57013","live","OTHER",15.7,"29395023010497","live",14.8
"645150321126144","30466352010497","490388157126144","6-1-15-57013","live","OTHER",6.1,"29395023010497","live",5.6
"645150322126144","30466353010497","490388157126144","6-1-15-57013","live","PSME",36.6,"29395023010497","live",36
"645150323126144","30466354010497","490388157126144","6-1-15-57013","live","PSME",45.7,"29395023010497","live",44.8
"645150324126144","30466355010497","490388157126144","6-1-15-57013","live","PSME",39.9,"29395023010497","live",39
"645150325126144","30466356010497","490388157126144","6-1-15-57013","live","PSME",43.4,"29395023010497","live",42.5
"645150326126144","30466357010497","490388157126144","6-1-15-57013","live","PSME",47.1,"29395023010497","live",45.5
"645150333126144","30466303010497","490388157126144","6-1-15-57013","live","ABCO",1.5,"29395023010497","live",1.5
"645150334126144","30466304010497","490388157126144","6-1-15-57013","live","ABCO",8.2,"29395023010497","live",6.9
"645150335126144","30466305010497","490388157126144","6-1-15-57013","live","ABCO",11.6,"29395023010497","live",10.4
"645150336126144","30466306010497","490388157126144","6-1-15-57013","live","ABCO",10.8,"29395023010497","live",10.3
"645150338126144","30466308010497","490388157126144","6-1-15-57013","live","ABCO",6.2,"29395023010497","live",5.8
"645150339126144","30466309010497","490388157126144","6-1-15-57013","live","OTHER",6.8,"29395023010497","live",6.3
"645150340126144","30466310010497","490388157126144","6-1-15-57013","live","OTHER",7,"29395023010497","live",6.4
"645150341126144","30466311010497","490388157126144","6-1-15-57013","live","ABCO",8.1,"29395023010497","live",7.4
"645150342126144","30466312010497","490388157126144","6-1-15-57013","live","ABCO",10.2,"29395023010497","live",9.5
"645150346126144","30466316010497","490388157126144","6-1-15-57013","live","PSME",43.4,"29395023010497","live",42.5
"645150347126144","30466317010497","490388157126144","6-1-15-57013","live","CADE27",38.7,"29395023010497","live",37.7
"645150349126144","30466319010497","490388157126144","6-1-15-57013","live","PSME",37.4,"29395023010497","live",36.5
"645150350126144","30466320010497","490388157126144","6-1-15-57013","live","CADE27",31.9,"29395023010497","live",31.2
"645150351126144","30466321010497","490388157126144","6-1-15-57013","live","PSME",31,"29395023010497","live",30.5
"645150352126144","30466322010497","490388157126144","6-1-15-57013","live","PSME",42.5,"29395023010497","live",41.1
"645150353126144","30466323010497","490388157126144","6-1-15-57013","live","PSME",39.8,"29395023010497","live",38.5
"645150354126144","30466324010497","490388157126144","6-1-15-57013","live","PSME",38,"29395023010497","live",37
"645150355126144","30466325010497","490388157126144","6-1-15-57013","live","PSME",38.2,"29395023010497","live",37.5
"645150356126144","30466326010497","490388157126144","6-1-15-57013","live","PSME",35.4,"29395023010497","live",34.9
"645150359126144","30466373010497","490388157126144","6-1-15-57013","live","ABCO",1.1,"29395023010497","live",1
"645150360126144","30466374010497","490388157126144","6-1-15-57013","live","OTHER",3.3,"29395023010497","live",2.8
"645150361126144","30466375010497","490388157126144","6-1-15-57013","live","ABCO",8.6,"29395023010497","live",7.6
"645150362126144","30466377010497","490388157126144","6-1-15-57013","live","ABCO",5.5,"29395023010497","live",5.1
"645150363126144","30466378010497","490388157126144","6-1-15-57013","live","PSME",41,"29395023010497","live",40
"645150364126144","30466379010497","490388157126144","6-1-15-57013","live","OTHER",5.9,"29395023010497","live",5.1
"645150365126144","30466376010497","490388157126144","6-1-15-57013","live","ABCO",6,"29395023010497","live",5.5
"645150367126144","30466381010497","490388157126144","6-1-15-57013","live","CADE27",32.9,"29395023010497","live",32.4
"645150368126144","30466382010497","490388157126144","6-1-15-57013","live","PSME",39.2,"29395023010497","live",38.2
"645150369126144","30466383010497","490388157126144","6-1-15-57013","live","PSME",43.8,"29395023010497","live",43.4
"645150370126144","30466384010497","490388157126144","6-1-15-57013","live","PSME",41.3,"29395023010497","live",40.6
"645150371126144","30466385010497","490388157126144","6-1-15-57013","live","PSME",44.1,"29395023010497","live",43.4
"645150372126144","30466386010497","490388157126144","6-1-15-57013","live","PSME",45.4,"29395023010497","live",44.6
"645150377126144","30466391010497","490388157126144","6-1-15-57013","live","PSME",36.1,"29395023010497","live",35
"645150375126144","30466389010497","490388157126144","6-1-15-57013","live","PSME",40.7,"29395023010497","live",40
"645150376126144","30466390010497","490388157126144","6-1-15-57013","live","PSME",41,"29395023010497","live",40
"645150378126144","30466392010497","490388157126144","6-1-15-57013","live","PSME",38.1,"29395023010497","live",38.1
"645150379126144","30466393010497","490388157126144","6-1-15-57013","live","PSME",43.4,"29395023010497","live",42.5
"645150386126144","30466360010497","490388157126144","6-1-15-57013","live","ABCO",2,"29395023010497","live",1.8
"645150387126144","30466361010497","490388157126144","6-1-15-57013","live","ABCO",1.3,"29395023010497","live",1.1
"645150381126144","30466362010497","490388157126144","6-1-15-57013","live","PSME",34.2,"29395023010497","live",33.5
"645150382126144","30466363010497","490388157126144","6-1-15-57013","live","PSME",31.8,"29395023010497","live",31
"645150383126144","30466364010497","490388157126144","6-1-15-57013","live","PSME",41.2,"29395023010497","live",40.2
"645150388126144","30466365010497","490388157126144","6-1-15-57013","live","PSME",45.1,"29395023010497","live",44.1
"645150384126144","30466366010497","490388157126144","6-1-15-57013","live","PSME",51.4,"29395023010497","live",50.6
"645150385126144","30466368010497","490388157126144","6-1-15-57013","live","PSME",40.4,"29395023010497","live",39.5
"645150389126144","30466369010497","490388157126144","6-1-15-57013","live","PILA",35.4,"29395023010497","live",34.8
"645150391126144","30466371010497","490388157126144","6-1-15-57013","live","PSME",34.4,"29395023010497","live",34.5
"645007933126144","30465442010497","484815513489998","6-1-15-88939","live","OTHER",13.2,"22931947010497","live",12.8
"645007934126144","30465443010497","484815513489998","6-1-15-88939","live","OTHER",7,"22931947010497","live",6.5
"645007935126144","30465444010497","484815513489998","6-1-15-88939","live","OTHER",6.9,"22931947010497","live",6.9
"645007936126144","30465445010497","484815513489998","6-1-15-88939","live","OTHER",10.7,"22931947010497","live",10.2
"645007937126144","30465446010497","484815513489998","6-1-15-88939","live","OTHER",18.9,"22931947010497","live",17.7
"645007938126144","30465447010497","484815513489998","6-1-15-88939","live","OTHER",19.5,"22931947010497","live",18.4
"645007939126144","30465448010497","484815513489998","6-1-15-88939","live","OTHER",18.9,"22931947010497","live",18
"645007940126144","30465449010497","484815513489998","6-1-15-88939","live","OTHER",10.2,"22931947010497","live",10
"645007942126144","30465451010497","484815513489998","6-1-15-88939","live","OTHER",11.5,"22931947010497","live",11.2
"645007943126144","30465452010497","484815513489998","6-1-15-88939","live","OTHER",5.7,"22931947010497","live",5.7
"645007944126144","30465453010497","484815513489998","6-1-15-88939","live","OTHER",10.4,"22931947010497","live",10.2
"645007945126144","30465455010497","484815513489998","6-1-15-88939","live","OTHER",18.9,"22931947010497","live",17.9
"645007946126144","30465456010497","484815513489998","6-1-15-88939","live","OTHER",5.2,"22931947010497","live",5.2
"645007948126144","30465471010497","484815513489998","6-1-15-88939","live","OTHER",4.2,"22931947010497","live",3.9
"645007949126144","30465472010497","484815513489998","6-1-15-88939","live","OTHER",4.4,"22931947010497","live",4.2
"645007950126144","30465459010497","484815513489998","6-1-15-88939","live","OTHER",8.4,"22931947010497","live",7.8
"645007951126144","30465460010497","484815513489998","6-1-15-88939","live","OTHER",9.7,"22931947010497","live",9
"645007952126144","30465462010497","484815513489998","6-1-15-88939","live","OTHER",14.2,"22931947010497","live",13.6
"645007953126144","30465461010497","484815513489998","6-1-15-88939","live","PSME",7.8,"22931947010497","live",6.5
"645007954126144","30465464010497","484815513489998","6-1-15-88939","live","OTHER",17.1,"22931947010497","live",16.2
"645007955126144","30465465010497","484815513489998","6-1-15-88939","live","OTHER",7.6,"22931947010497","live",6.5
"645007956126144","30465466010497","484815513489998","6-1-15-88939","live","OTHER",6.9,"22931947010497","live",6.8
"645007957126144","30465469010497","484815513489998","6-1-15-88939","live","PSME",7.5,"22931947010497","live",6.5
"645007958126144","30465470010497","484815513489998","6-1-15-88939","live","OTHER",7.9,"22931947010497","live",6.8
"645007959126144","30465473010497","484815513489998","6-1-15-88939","live","OTHER",1.1,"22931947010497","live",1
"645007960126144","30465463010497","484815513489998","6-1-15-88939","live","OTHER",6.9,"22931947010497","live",5.4
"645007961126144","30465467010497","484815513489998","6-1-15-88939","live","OTHER",5.8,"22931947010497","live",5.2
"645007962126144","30465468010497","484815513489998","6-1-15-88939","live","OTHER",5.7,"22931947010497","live",5.1
"645007964126144","30465512010497","484815513489998","6-1-15-88939","live","OTHER",7.1,"22931947010497","live",6.2
"645007965126144","30465492010497","484815513489998","6-1-15-88939","live","OTHER",9.4,"22931947010497","live",8.9
"645007966126144","30465493010497","484815513489998","6-1-15-88939","live","OTHER",20.6,"22931947010497","live",19.4
"645007967126144","30465495010497","484815513489998","6-1-15-88939","live","OTHER",5.5,"22931947010497","live",5.5
"645007968126144","30465496010497","484815513489998","6-1-15-88939","live","OTHER",5.8,"22931947010497","live",5.7
"645007969126144","30465497010497","484815513489998","6-1-15-88939","live","PSME",15.6,"22931947010497","live",14.7
"645007970126144","30465498010497","484815513489998","6-1-15-88939","live","PSME",18.5,"22931947010497","live",16.8
"645007971126144","30465499010497","484815513489998","6-1-15-88939","live","PSME",29.1,"22931947010497","live",25.7
"645007972126144","30465500010497","484815513489998","6-1-15-88939","live","PSME",15.1,"22931947010497","live",14.8
"645007973126144","30465501010497","484815513489998","6-1-15-88939","live","PSME",14.1,"22931947010497","live",13.8
"645007974126144","30465502010497","484815513489998","6-1-15-88939","live","PSME",9.4,"22931947010497","live",9.4
"645007975126144","30465504010497","484815513489998","6-1-15-88939","live","OTHER",11.2,"22931947010497","live",10.8
"645007976126144","30465505010497","484815513489998","6-1-15-88939","live","OTHER",12.8,"22931947010497","live",12.3
