# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = fecd_model_model
# start_datetime = 2023-10-05 21:41:01 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:/Users/dfoster/AppData/Local/Temp/RtmpWk9ck5/standata-484020e736b9.json
# init = 2 (Default)
# random
#   seed = 110819
# output
#   file = C:/Users/dfoster/Documents/pila2021/02-data/03-results/pila_fecd_size-1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/dfoster/Documents/pila2021/02-data/03-results/fecd_model-profile-1.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = --name=fecd_model_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,kappa
# Adaptation terminated
# Step size = 0.879224
# Diagonal elements of inverse mass matrix:
# 0.0526811, 0.23134
-139.383,0.930402,0.879224,1,3,0,140.205,-2.94241,0.0412934
-139.566,0.809897,0.879224,2,3,0,141.257,-2.95887,0.0870472
-139.55,0.891692,0.879224,1,3,0,140.659,-2.95996,0.0380857
-139.599,0.849195,0.879224,2,3,0,140.838,-3.00732,0.0856139
-141.71,0.880411,0.879224,2,3,0,141.78,-3.13813,0.0233401
-141.728,0.968541,0.879224,2,3,0,142.733,-2.97031,0.0220588
-141.378,0.944623,0.879224,2,3,0,143.836,-2.67841,0.126481
-140.008,1,0.879224,1,1,0,141.077,-2.79068,0.0963068
-139.133,0.974729,0.879224,1,3,0,140.208,-2.96293,0.057385
-141.594,0.704359,0.879224,2,3,0,141.84,-2.43508,0.0466358
-139.626,1,0.879224,2,3,0,141.689,-2.8152,0.0384909
-139.551,0.986963,0.879224,2,3,0,140.05,-2.72535,0.0559388
-141.34,0.814647,0.879224,2,7,0,141.392,-3.39604,0.0572144
-140.987,1,0.879224,1,1,0,141.54,-3.36131,0.0507342
-142.358,0.860545,0.879224,2,3,0,142.923,-3.4269,0.0870656
-142.16,0.995408,0.879224,2,3,0,143.709,-2.51116,0.0990829
-139.924,1,0.879224,1,1,0,141.527,-2.73337,0.0826272
-140.701,0.948956,0.879224,2,3,0,140.823,-2.71293,0.109274
-139.485,1,0.879224,2,3,0,140.723,-3.06228,0.0730958
-139.258,1,0.879224,1,1,0,139.436,-3.01422,0.0656158
-139.302,0.726907,0.879224,2,3,0,141.513,-2.9637,0.0438094
-139.527,0.877544,0.879224,1,3,0,140.2,-2.82619,0.0798299
-139.564,0.895286,0.879224,2,3,0,140.498,-2.76817,0.0722592
-139.279,1,0.879224,2,7,0,139.523,-3.00027,0.0460829
-140.07,0.874126,0.879224,2,3,0,140.332,-3.21122,0.0674357
-139.527,0.911968,0.879224,2,3,0,141.376,-2.86193,0.0389872
-139.769,0.752316,0.879224,2,7,0,141.204,-2.98333,0.0947904
-139.541,0.982463,0.879224,2,7,0,140.16,-2.73085,0.0587626
-140.218,0.842806,0.879224,1,1,0,140.231,-2.61752,0.0624156
-139.974,1,0.879224,2,3,0,140.333,-2.66342,0.0660073
-139.865,0.958584,0.879224,2,3,0,140.809,-2.99434,0.0981615
-140.035,0.894099,0.879224,2,3,0,140.902,-2.63982,0.0598325
-140.422,0.90695,0.879224,2,3,0,141.109,-3.28736,0.053113
-139.277,0.963363,0.879224,2,3,0,140.709,-3.0088,0.0679335
-139.406,0.982148,0.879224,2,3,0,139.458,-2.89905,0.0408681
-139.495,0.99325,0.879224,3,7,0,139.682,-3.11255,0.0503111
-139.199,0.994927,0.879224,2,3,0,139.578,-2.9874,0.0641438
-139.428,0.93761,0.879224,2,3,0,139.628,-3.04229,0.0434098
-139.941,0.835048,0.879224,1,3,0,141.029,-2.67872,0.0693458
-139.425,0.940991,0.879224,2,3,0,140.943,-3.08298,0.0479936
-139.466,0.96401,0.879224,2,3,0,139.877,-3.10287,0.0615359
-139.646,0.966914,0.879224,2,3,0,139.853,-2.70923,0.0489584
-139.6,0.963226,0.879224,2,3,0,140.234,-2.84321,0.0380944
-139.78,0.939527,0.879224,2,3,0,140.277,-3.00611,0.0936811
-139.323,0.864885,0.879224,2,3,0,141.344,-2.87296,0.0735529
-139.457,0.94854,0.879224,2,3,0,139.841,-2.84505,0.0784193
-139.331,1,0.879224,2,3,0,139.459,-2.84206,0.0709882
-139.297,0.999697,0.879224,2,3,0,139.381,-3.00003,0.0453471
-139.389,0.925215,0.879224,2,3,0,139.864,-2.91496,0.041119
