# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = fecd_model_model
# start_datetime = 2023-10-05 20:01:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:/Users/dfoster/AppData/Local/Temp/RtmpWk9ck5/standata-48405e57361c.json
# init = 2 (Default)
# random
#   seed = 110819
# output
#   file = C:/Users/dfoster/Documents/pila2021/02-data/03-results/pila_fecd_nh-3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/dfoster/Documents/pila2021/02-data/03-results/fecd_model-profile-3.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = --name=fecd_model_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,kappa
# Adaptation terminated
# Step size = 0.88424
# Diagonal elements of inverse mass matrix:
# 0.0536459, 0.166944
-144.609,1,0.88424,2,3,0,144.771,-2.80382,0.063785
-144.494,0.96859,0.88424,2,3,0,144.883,-2.79279,0.0514172
-145.311,0.817551,0.88424,1,3,0,145.677,-2.53758,0.0409229
-146.305,0.827889,0.88424,2,7,0,146.752,-3.21254,0.0402358
-144.57,1,0.88424,2,3,0,146.171,-2.7979,0.0614909
-144.508,0.99199,0.88424,1,3,0,144.659,-2.81859,0.0492944
-144.923,0.811371,0.88424,2,3,0,145.881,-2.60823,0.0444807
-145.232,0.976881,0.88424,2,3,0,145.428,-2.68675,0.0335503
-144.945,1,0.88424,2,3,0,145.22,-2.73785,0.0363742
-144.508,1,0.88424,2,3,0,144.959,-2.80846,0.0488945
-144.643,0.900424,0.88424,2,3,0,145.222,-2.68493,0.0480213
-144.527,0.893412,0.88424,2,3,0,145.583,-2.77335,0.0475053
-144.876,0.895004,0.88424,1,3,0,145.248,-2.90735,0.0699298
-144.69,0.953075,0.88424,2,3,0,145.365,-2.66438,0.0547237
-144.603,0.991834,0.88424,2,3,0,144.822,-2.80094,0.063454
-146.992,0.593778,0.88424,2,3,0,148.085,-3.28705,0.0552892
-146.682,0.98506,0.88424,2,3,0,147.952,-2.35679,0.057456
-144.609,0.920039,0.88424,2,3,0,147.326,-2.70665,0.0470867
-145.749,0.81081,0.88424,2,3,0,146.792,-3.0696,0.0756938
-144.893,0.985892,0.88424,2,3,0,146.086,-2.73001,0.0740016
-144.802,0.836881,0.88424,2,3,0,146.538,-2.92302,0.0646634
-144.648,0.917719,0.88424,2,3,0,145.286,-2.67585,0.0517474
-145.023,0.846945,0.88424,1,3,0,145.796,-3.02016,0.0469235
-145.255,0.899823,0.88424,2,7,0,146.019,-2.95364,0.0786718
-146.413,0.859149,0.88424,2,3,0,147.208,-2.81223,0.124143
-146.006,0.736373,0.88424,2,3,0,149.259,-2.48658,0.0730376
-144.906,1,0.88424,2,3,0,145.879,-2.98385,0.0583814
-145.39,0.899831,0.88424,1,1,0,145.435,-3.08805,0.0549627
-145.915,0.684496,0.88424,1,3,0,148.813,-2.43318,0.0532823
-145.493,0.744988,0.88424,2,3,0,147.599,-2.81835,0.0301471
-145.422,0.999011,0.88424,2,3,0,146.014,-3.00091,0.0775037
-146.944,0.853134,0.88424,2,3,0,147.52,-3.27356,0.0589576
-144.494,0.987523,0.88424,1,3,0,147.219,-2.80342,0.0517371
-144.519,0.96157,0.88424,2,3,0,144.782,-2.82353,0.048281
-145.342,0.840217,0.88424,1,3,0,145.585,-3.08017,0.0450626
-144.621,0.979479,0.88424,2,3,0,145.528,-2.86404,0.0616168
-144.739,0.991708,0.88424,2,3,0,144.792,-2.79857,0.0700491
-144.808,0.987387,0.88424,1,1,0,144.839,-2.76667,0.0724116
-144.806,0.950367,0.88424,2,3,0,145.271,-2.62526,0.0523945
-145.015,0.94391,0.88424,2,3,0,145.626,-2.96521,0.0680293
-145.152,0.963582,0.88424,2,3,0,145.384,-2.54753,0.0473486
-144.757,0.988541,0.88424,2,3,0,145.439,-2.95566,0.0496498
-144.792,0.831859,0.88424,2,3,0,146.664,-2.63013,0.0489345
-146.477,0.783101,0.88424,1,3,0,146.783,-2.37848,0.0353901
-146.979,0.943733,0.88424,2,3,0,147.179,-3.24912,0.0684736
-148.28,0.985191,0.88424,2,3,0,149.421,-3.41995,0.038651
-149.83,0.836175,0.88424,1,1,0,150.085,-3.54093,0.0331371
-148.115,1,0.88424,2,3,0,149.776,-3.40087,0.0366699
-145.059,0.969344,0.88424,2,7,0,147.517,-2.575,0.0568557
-144.866,0.888388,0.88424,1,3,0,146.117,-2.97936,0.0565739
-146.234,0.814904,0.88424,1,3,0,146.596,-3.19954,0.039332
-145.649,1,0.88424,2,3,0,146.452,-3.01746,0.0323884
-144.759,1,0.88424,2,3,0,145.572,-2.7898,0.0708586
-144.667,1,0.88424,2,3,0,144.783,-2.8125,0.0413958
-145.612,0.893902,0.88424,2,3,0,145.829,-3.12224,0.0434793
-146.005,0.976772,0.88424,2,3,0,146.115,-3.18037,0.0433754
-145.249,1,0.88424,1,1,0,145.925,-3.06877,0.0493254
-144.932,1,0.88424,1,1,0,145.211,-3.00164,0.0483979
-145.931,0.916888,0.88424,2,3,0,146.076,-3.10738,0.0338534
-144.584,1,0.88424,2,3,0,145.804,-2.84923,0.0604306
-145.321,0.912945,0.88424,2,3,0,145.354,-2.84936,0.0318217
-145.299,1,0.88424,1,1,0,145.49,-2.84806,0.0320215
-145.679,0.979844,0.88424,2,3,0,145.859,-2.97291,0.0306778
-144.934,0.939037,0.88424,2,3,0,146.36,-2.93716,0.0392661
-149.025,0.433455,0.88424,2,3,0,150.09,-3.00057,0.192673
-144.593,0.978593,0.88424,2,3,0,148.907,-2.88997,0.0489899
-145.609,0.786576,0.88424,2,3,0,146.082,-2.73208,0.0294553
-147.001,0.861694,0.88424,2,3,0,147.909,-2.30216,0.0375402
-144.727,0.986211,0.88424,2,7,0,146.757,-2.90097,0.063673
-146.043,0.746456,0.88424,1,3,0,147.233,-2.94752,0.0274783
-145.598,1,0.88424,1,1,0,146.077,-2.95117,0.0308676
-145.196,1,0.88424,2,3,0,146.112,-3.03617,0.0614515
-145.332,1,0.88424,2,3,0,145.667,-3.07877,0.0452547
-147.675,0.814661,0.88424,2,7,0,147.722,-2.26155,0.0561533
-146.152,1,0.88424,2,3,0,148.355,-2.65172,0.026678
-145.908,1,0.88424,2,7,0,146.298,-2.90015,0.104597
-144.795,0.999817,0.88424,2,3,0,146.19,-2.94202,0.0611185
-145.086,0.933377,0.88424,1,1,0,145.108,-3.00664,0.0632646
-145.167,0.981141,0.88424,1,1,0,145.289,-3.029,0.0618756
-144.721,1,0.88424,1,1,0,145.07,-2.92343,0.0598744
-144.657,0.980334,0.88424,2,3,0,145.06,-2.67532,0.0543263
-145.294,0.938681,0.88424,2,3,0,145.448,-2.82374,0.0319171
-144.938,0.87725,0.88424,2,3,0,146.803,-2.90464,0.0727058
-146.023,0.725875,0.88424,2,3,0,147.219,-2.44911,0.0637211
-146.146,1,0.88424,2,3,0,147.363,-2.57972,0.0279202
-148.084,0.913893,0.88424,2,3,0,148.243,-2.37568,0.0222232
-144.875,1,0.88424,2,3,0,147.817,-2.98261,0.0561696
-144.77,0.976834,0.88424,2,3,0,145.188,-2.7905,0.0713077
-145.839,0.828159,0.88424,2,3,0,146.056,-3.05039,0.0823723
-144.634,0.978514,0.88424,2,3,0,146.088,-2.89836,0.0467388
-145.308,0.791277,0.88424,1,3,0,146.295,-2.70493,0.086564
-144.494,0.970389,0.88424,1,3,0,145.61,-2.80721,0.0516688
-144.884,0.906277,0.88424,1,3,0,145.062,-2.60597,0.0484492
-144.91,0.922697,0.88424,2,3,0,145.688,-2.60811,0.0569922
-145.117,0.681759,0.88424,2,3,0,148.917,-2.98407,0.069125
-145.508,0.65108,0.88424,2,7,0,147.831,-2.49114,0.0430997
-144.583,0.983977,0.88424,1,3,0,145.499,-2.70498,0.0524798
-145.257,0.776508,0.88424,2,3,0,145.917,-2.94998,0.0344699
-145.635,0.97434,0.88424,2,3,0,145.706,-2.96655,0.030909
-145.074,1,0.88424,2,3,0,145.749,-3.02333,0.0443182
-145.241,0.981237,0.88424,2,7,0,145.512,-3.05363,0.0586505
-145.594,0.948133,0.88424,2,3,0,146.345,-2.9175,0.0934932
-146.051,0.96302,0.88424,2,3,0,146.15,-2.61395,0.0278769
-145.952,1,0.88424,2,7,0,146.077,-2.96894,0.0986333
-145.751,1,0.88424,2,3,0,146.165,-3.00391,0.0875718
-147.746,0.856185,0.88424,3,7,0,148.277,-2.61044,0.14952
-144.512,0.980867,0.88424,2,3,0,147.647,-2.77809,0.0487346
-145.815,0.751424,0.88424,1,3,0,146.288,-2.53958,0.0319814
-146.208,0.989095,0.88424,2,3,0,146.392,-2.42,0.0351917
-144.642,0.938547,0.88424,1,3,0,146.832,-2.83454,0.0424893
-145.528,0.926985,0.88424,2,3,0,145.612,-2.57343,0.0763879
-145.426,1,0.88424,2,7,0,145.509,-3.04594,0.0370818
-145.361,1,0.88424,2,3,0,145.553,-3.04487,0.0382793
-145.505,0.81374,0.88424,1,3,0,147.76,-2.50229,0.0404812
-145.087,1,0.88424,1,1,0,145.461,-2.5893,0.0408635
-144.553,1,0.88424,2,3,0,145.076,-2.82744,0.0459789
-145.93,0.771431,0.88424,1,3,0,146.234,-3.01331,0.0296411
-145.514,0.968289,0.88424,2,3,0,146.423,-2.61373,0.0827257
-144.676,1,0.88424,2,3,0,145.395,-2.84574,0.0417104
-144.601,0.942663,0.88424,2,3,0,145.195,-2.71791,0.0585119
-144.498,0.999241,0.88424,1,3,0,144.592,-2.78251,0.0539825
-145.025,0.935452,0.88424,2,3,0,145.055,-2.6345,0.0385941
-145.171,0.924055,0.88424,2,3,0,145.872,-2.59162,0.0669019
-145.771,0.649468,0.88424,1,3,0,148.319,-3.15097,0.0457533
-145.62,0.964888,0.88424,2,3,0,146.802,-2.98944,0.0316885
-147.155,0.898711,0.88424,2,3,0,147.432,-2.44755,0.0954125
-147.155,0.564278,0.88424,1,1,0,148.773,-2.44755,0.0954125
-147.147,1,0.88424,2,7,0,147.447,-3.22335,0.0284786
-145.951,0.908246,0.88424,2,3,0,148.675,-3.1198,0.0710544
-145.38,1,0.88424,2,7,0,146.145,-2.5296,0.06095
-146.929,0.651303,0.88424,1,1,0,146.994,-2.34984,0.0630248
-145.274,1,0.88424,2,7,0,146.701,-3.06464,0.0567308
-144.711,0.881022,0.88424,1,3,0,146.221,-2.66017,0.0475127
-144.598,0.954418,0.88424,2,7,0,145.082,-2.86593,0.0598661
-145.934,0.753382,0.88424,2,3,0,146.31,-3.16704,0.0419792
-145.007,1,0.88424,2,3,0,145.987,-3.014,0.0560345
-145.292,0.979487,0.88424,2,3,0,145.613,-2.97088,0.0776141
-145.292,0.784899,0.88424,1,1,0,146.159,-2.97088,0.0776141
-145.248,1,0.88424,2,3,0,145.471,-2.64941,0.0343341
-148.628,0.69497,0.88424,2,7,0,148.892,-3.0945,0.156349
-145.237,1,0.88424,2,3,0,149.021,-2.53033,0.0487038
-147.365,0.823572,0.88424,2,3,0,147.975,-2.4895,0.0230812
-146.487,1,0.88424,1,1,0,147.356,-2.45359,0.0293539
-144.59,0.965767,0.88424,1,3,0,146.806,-2.78644,0.0438712
-144.612,0.989945,0.88424,2,3,0,144.754,-2.83228,0.0632478
-144.638,0.854469,0.88424,2,3,0,145.673,-2.82326,0.0423968
-146.651,0.716564,0.88424,2,3,0,146.937,-2.51701,0.0983039
-145.693,1,0.88424,2,3,0,146.721,-2.52918,0.0728465
-144.923,0.961624,0.88424,2,3,0,146.317,-2.92064,0.0704006
-144.896,1,0.88424,2,3,0,145.216,-2.66603,0.0678981
-147.029,0.531735,0.88424,2,3,0,148.485,-2.30899,0.0348422
-144.676,0.946217,0.88424,1,3,0,147.201,-2.68777,0.0452127
-144.631,0.986074,0.88424,2,3,0,144.875,-2.85139,0.0433759
-147.32,0.701712,0.88424,2,7,0,147.419,-2.62031,0.137846
-145.012,1,0.88424,2,3,0,147.67,-2.63126,0.0676142
-144.868,1,0.88424,2,3,0,145.079,-2.62442,0.0588272
-145.63,0.913201,0.88424,2,3,0,145.974,-2.86979,0.098205
-145.011,0.966423,0.88424,2,3,0,146.058,-2.97362,0.0399585
-146.008,0.884085,0.88424,2,3,0,146.239,-2.86964,0.0268759
-146.752,0.949977,0.88424,2,3,0,147.726,-3.22162,0.0696152
-145.854,1,0.88424,1,1,0,146.685,-3.13091,0.0644927
-144.931,0.904726,0.88424,2,3,0,146.704,-2.86525,0.0755457
-144.787,1,0.88424,2,3,0,144.946,-2.72282,0.0396118
-144.666,1,0.88424,2,3,0,144.832,-2.68069,0.0468931
-146.85,0.540669,0.88424,1,3,0,148.925,-3.23268,0.0321615
-145.132,0.966759,0.88424,2,7,0,146.856,-2.55277,0.0465864
-145.198,0.889724,0.88424,3,7,0,146.134,-3.05562,0.0463024
-147.118,0.601185,0.88424,2,3,0,148.308,-2.87627,0.143822
-145.307,0.86667,0.88424,2,7,0,147.882,-3.04156,0.0391741
-145.308,0.943762,0.88424,2,3,0,146.224,-3.07239,0.0445395
-144.711,1,0.88424,2,3,0,145.276,-2.94043,0.0537215
-144.711,0.637339,0.88424,2,3,0,147.158,-2.94043,0.0537215
-144.796,0.984015,0.88424,2,3,0,145.021,-2.78091,0.0722691
-146.811,0.530124,0.88424,2,3,0,148.471,-2.3202,0.0468572
-145.446,1,0.88424,1,1,0,146.532,-2.49516,0.046641
-148.533,0.594776,0.88424,2,7,0,148.927,-3.42109,0.0317886
-144.65,1,0.88424,2,3,0,148.255,-2.83129,0.065328
-145.129,0.911083,0.88424,2,3,0,145.286,-3.02155,0.0618027
-144.952,1,0.88424,2,3,0,145.466,-2.70952,0.0747661
-145.307,0.767358,0.88424,1,3,0,146.802,-3.0778,0.0472081
-144.513,0.973178,0.88424,1,3,0,145.623,-2.7721,0.0559497
-144.578,0.975623,0.88424,1,3,0,144.694,-2.81003,0.0443762
-145.322,0.906927,0.88424,2,3,0,145.372,-2.88688,0.0874769
-146.684,0.664113,0.88424,2,7,0,148.135,-3.25726,0.0394199
-145.149,0.78303,0.88424,1,3,0,149.015,-2.6263,0.0367199
-145.804,0.893684,0.88424,2,7,0,146.234,-2.82752,0.105236
-145.027,0.915992,0.88424,2,3,0,146.366,-3.02052,0.0466991
-146.046,0.82451,0.88424,2,3,0,146.728,-2.61746,0.0278458
-145.154,0.856621,0.88424,2,3,0,148.302,-2.60112,0.0680968
-145.797,0.884559,0.88424,2,3,0,146.171,-3.10073,0.0353064
-144.883,0.813488,0.88424,2,3,0,147.879,-2.65259,0.065366
-146.014,0.562033,0.88424,1,3,0,148.397,-3.08371,0.031489
-145.285,1,0.88424,1,1,0,145.903,-3.00408,0.0365686
-144.704,0.970039,0.88424,2,3,0,145.698,-2.71106,0.0642923
-144.973,0.954228,0.88424,2,3,0,145.183,-2.88768,0.0755398
-144.648,0.99894,0.88424,2,3,0,145.076,-2.74437,0.0641782
-144.835,0.89292,0.88424,1,3,0,145.509,-2.92894,0.0412143
-144.769,0.902996,0.88424,1,3,0,145.731,-2.77303,0.0710217
-144.784,0.997823,0.88424,2,7,0,144.834,-2.80842,0.0386575
-145.248,0.966769,0.88424,2,3,0,145.277,-2.74457,0.0325301
-145.809,0.828784,0.88424,2,3,0,147.18,-2.55903,0.0312512
-146.063,0.757086,0.88424,2,3,0,148.073,-2.48436,0.0742592
-147.836,0.732082,0.88424,2,3,0,151.074,-2.6028,0.0201271
-146.785,0.978677,0.88424,2,3,0,148.656,-2.96363,0.124265
-145.175,0.967928,0.88424,2,3,0,147.855,-2.71996,0.0336109
-145.139,0.952884,0.88424,2,7,0,145.914,-3.00461,0.0395237
-145.243,0.981259,0.88424,1,1,0,145.348,-3.04777,0.0418494
-146.72,0.662599,0.88424,2,3,0,147.665,-2.43927,0.0280498
-144.701,0.9619,0.88424,1,3,0,146.756,-2.68289,0.0445005
-144.779,0.930103,0.88424,2,7,0,145.281,-2.94527,0.0449204
-144.894,0.991336,0.88424,2,3,0,144.949,-2.99293,0.0490063
-144.973,0.954757,0.88424,3,7,0,145.487,-3.01192,0.0527229
-145.54,0.687199,0.88424,2,3,0,147.269,-2.48943,0.0555602
-144.972,0.997375,0.88424,2,3,0,146.26,-2.96102,0.039953
-144.547,0.99634,0.88424,2,3,0,145.013,-2.78505,0.0458922
-145.469,0.801354,0.88424,1,3,0,145.935,-3.10493,0.0522845
-147.108,0.744669,0.88424,2,3,0,147.688,-2.3599,0.0286607
-146.269,1,0.88424,1,1,0,147.079,-2.45373,0.0314996
-144.949,0.957129,0.88424,2,3,0,146.627,-2.96517,0.0408796
-150.123,0.561248,0.88424,2,3,0,150.86,-3.56909,0.0364102
-151.062,0.833407,0.88424,1,1,0,151.732,-3.63687,0.0380087
-148.97,1,0.88424,1,1,0,150.924,-3.47091,0.033947
-144.86,1,0.88424,2,3,0,148.293,-2.65536,0.0646924
-144.895,0.907935,0.88424,2,7,0,145.778,-2.78875,0.0366946
-145.412,0.949424,0.88424,2,3,0,145.706,-2.50695,0.0545886
-145.236,1,0.88424,1,1,0,145.5,-2.53134,0.0511121
-146.54,0.896844,0.88424,2,3,0,146.606,-2.38897,0.0631334
-147.806,0.644672,0.88424,1,1,0,148.312,-2.33859,0.0818286
-146.977,1,0.88424,2,3,0,148.153,-2.43529,0.0876439
-145.813,1,0.88424,1,1,0,146.797,-2.56737,0.0842442
-145.938,0.999514,0.88424,2,3,0,146.224,-2.59377,0.0925085
-144.531,0.978486,0.88424,1,3,0,145.993,-2.79964,0.0585451
-145.814,0.738461,0.88424,2,3,0,146.205,-2.46285,0.0597973
-144.615,1,0.88424,2,3,0,145.751,-2.79719,0.0429244
-144.994,0.758777,0.88424,2,3,0,146.601,-3.01681,0.048935
-144.93,0.940284,0.88424,2,3,0,145.648,-2.88742,0.0739235
-145.036,0.993265,0.88424,2,3,0,145.268,-2.71335,0.0780963
-145.057,0.827635,0.88424,2,3,0,147.006,-2.91614,0.0760073
-144.728,1,0.88424,2,3,0,145.19,-2.70764,0.0651682
-144.8,0.955879,0.88424,2,3,0,145.144,-2.64406,0.0446268
-145.042,0.862578,0.88424,2,7,0,145.908,-2.72684,0.0792303
-144.617,0.876412,0.88424,2,3,0,146.402,-2.84168,0.0630146
-145.877,0.763716,0.88424,2,3,0,146.286,-2.5029,0.0728699
-144.937,1,0.88424,2,3,0,145.888,-2.76423,0.0772196
-145.455,0.956221,0.88424,2,3,0,145.576,-2.92914,0.088027
-146.298,0.883768,0.88424,2,3,0,147.237,-2.82966,0.12027
-145.782,0.999287,0.88424,2,3,0,146.617,-2.64934,0.0957615
-145.216,1,0.88424,2,3,0,146.169,-2.96048,0.0764083
-144.566,0.996641,0.88424,2,3,0,145.294,-2.86405,0.047555
-144.617,0.971069,0.88424,2,3,0,144.833,-2.69281,0.0546866
-144.622,0.998957,0.88424,2,3,0,144.717,-2.90587,0.0543152
-145.577,0.867709,0.88424,2,3,0,145.758,-2.79768,0.0986249
-144.791,0.983495,0.88424,2,3,0,145.774,-2.9119,0.0655817
-144.591,0.995638,0.88424,2,3,0,144.879,-2.75334,0.0613957
-146.119,0.799838,0.88424,2,3,0,146.156,-3.14855,0.0345154
-147.048,0.847104,0.88424,2,7,0,148.28,-2.84142,0.0220223
-145.208,1,0.88424,2,3,0,147.168,-3.03862,0.0614164
-147.635,0.591568,0.88424,2,7,0,149.996,-2.8132,0.020078
-146.815,1,0.88424,2,3,0,147.821,-2.85076,0.0229276
-144.768,0.969339,0.88424,2,3,0,147.24,-2.64755,0.0458632
-144.965,0.973172,0.88424,2,3,0,145.077,-3.00976,0.0484773
-144.542,0.99737,0.88424,2,3,0,145.006,-2.84455,0.0476982
-145.241,0.872518,0.88424,1,3,0,145.387,-3.06664,0.0481549
-145.119,1,0.88424,2,3,0,145.47,-2.97509,0.0377384
-144.984,0.977255,0.88424,2,3,0,145.622,-2.94467,0.0698332
-145.114,0.756023,0.88424,1,3,0,146.777,-2.57244,0.0422847
-144.694,0.969477,0.88424,2,3,0,145.555,-2.93038,0.0557208
-146.831,0.609336,0.88424,2,3,0,148.483,-2.65492,0.0233005
-146.338,1,0.88424,2,3,0,147.072,-2.5428,0.0274833
-145.441,0.996849,0.88424,2,3,0,147.163,-2.96313,0.0836101
-146.536,0.84304,0.88424,2,3,0,147.32,-2.5728,0.106248
-147.117,0.85106,0.88424,1,1,0,147.443,-2.52413,0.112811
-145.378,1,0.88424,2,3,0,146.89,-2.59806,0.0757544
-145.586,0.934147,0.88424,1,1,0,145.782,-2.5467,0.0730584
-144.827,1,0.88424,2,3,0,145.494,-2.74475,0.072276
-145.235,0.926859,0.88424,1,1,0,145.238,-2.70416,0.0841645
-145.235,0.573529,0.88424,2,3,0,147.74,-2.70416,0.0841645
-145.229,0.997216,0.88424,2,3,0,145.384,-2.67976,0.0817691
-148.047,0.703209,0.88424,2,7,0,148.213,-3.21584,0.0228492
-144.548,1,0.88424,2,3,0,147.639,-2.72621,0.0508758
-146.555,0.66761,0.88424,2,3,0,147.078,-2.34617,0.0439608
-145.065,0.841416,0.88424,2,3,0,147.306,-2.86002,0.0806146
-144.57,0.896349,0.88424,2,3,0,146.115,-2.71258,0.0531837
-145.699,0.814658,0.88424,2,3,0,145.99,-2.46264,0.0421415
-145.133,1,0.88424,2,3,0,145.9,-2.67074,0.0352104
-145.98,0.870497,0.88424,2,7,0,146.834,-2.52544,0.0810012
-146.276,0.640356,0.88424,2,7,0,148.9,-3.14249,0.076029
-147.692,0.892097,0.88424,2,3,0,149.574,-2.8914,0.161628
-149.892,0.931952,0.88424,3,7,0,150.261,-2.86068,0.251753
-148.218,1,0.88424,1,1,0,149.813,-2.84236,0.183718
-145.228,1,0.88424,2,3,0,148.143,-2.71874,0.0849844
-144.625,1,0.88424,2,3,0,145.208,-2.90615,0.0548467
-144.716,0.933418,0.88424,1,3,0,145.164,-2.65169,0.0513974
-145.213,0.942571,0.88424,2,3,0,145.457,-2.79964,0.0326654
-146.882,0.815467,0.88424,2,7,0,147.402,-2.5116,0.103485
-146.376,1,0.88424,2,3,0,147.328,-2.47379,0.0808961
-144.924,1,0.88424,2,3,0,146.097,-3.00131,0.0517929
-146.27,0.705471,0.88424,2,7,0,148.06,-2.80185,0.119804
-145.579,0.827234,0.88424,2,3,0,148.005,-3.09916,0.0621048
-146.897,0.909255,0.88424,2,3,0,147.198,-2.39434,0.0748204
-145.13,1,0.88424,1,1,0,146.434,-2.61568,0.0697451
-144.86,1,0.88424,2,3,0,145.469,-2.98553,0.0502628
-145.023,0.953106,0.88424,2,3,0,145.535,-2.62678,0.0673334
-144.949,1,0.88424,2,3,0,145.242,-2.82528,0.035976
-145.513,0.908372,0.88424,2,3,0,146.09,-3.08883,0.0398597
-144.525,1,0.88424,2,3,0,145.432,-2.82987,0.0568907
-145.656,0.789436,0.88424,2,3,0,145.916,-3.11999,0.0589513
-145.664,0.94688,0.88424,2,3,0,146.972,-2.52233,0.0703172
-146.814,0.587307,0.88424,2,3,0,149.896,-3.22174,0.0714892
-144.552,1,0.88424,2,3,0,146.482,-2.73158,0.0487846
-144.565,0.835888,0.88424,2,3,0,146.016,-2.73266,0.0473536
-144.495,0.869797,0.88424,2,3,0,145.621,-2.8126,0.0518236
-145.446,0.804032,0.88424,1,3,0,145.77,-2.52202,0.0618326
-147.345,0.80016,0.88424,2,3,0,147.838,-3.09302,0.0231968
-147.788,0.944391,0.88424,2,3,0,148.421,-2.9896,0.0203425
-147.221,1,0.88424,2,3,0,149.475,-3.30593,0.0569258
-146.974,1,0.88424,2,3,0,147.875,-2.31186,0.051309
-144.686,0.91136,0.88424,2,3,0,147.642,-2.83198,0.0670641
-146.882,0.742809,0.88424,2,3,0,147.738,-2.50818,0.102703
-145.918,1,0.88424,2,3,0,146.806,-3.11325,0.0344863
-144.727,0.993393,0.88424,2,3,0,146.059,-2.92656,0.0596984
-145.189,0.955863,0.88424,2,3,0,145.26,-2.53918,0.0495913
-144.715,0.969198,0.88424,2,3,0,145.782,-2.91984,0.0447958
-144.533,0.981417,0.88424,1,3,0,144.891,-2.738,0.0506242
-144.757,0.788201,0.88424,2,3,0,146.405,-2.66497,0.0439239
-145.254,0.889691,0.88424,2,3,0,145.643,-2.93488,0.0808599
-144.916,0.956613,0.88424,2,3,0,145.833,-2.98239,0.0441058
-144.629,0.940228,0.88424,2,3,0,145.294,-2.71747,0.0448305
-144.575,0.77447,0.88424,2,3,0,146.819,-2.88178,0.0546922
-144.967,0.829401,0.88424,2,3,0,145.868,-2.61553,0.0416364
-145.184,0.911071,0.88424,2,3,0,145.661,-2.99496,0.0377957
-146.697,0.822095,0.88424,2,3,0,147.479,-3.22581,0.0335911
-144.651,0.95315,0.88424,1,3,0,147.202,-2.90854,0.0572903
-145.473,0.870773,0.88424,2,3,0,145.821,-2.89493,0.0916533
-147.347,0.856169,0.88424,2,3,0,147.879,-2.7366,0.152239
-144.835,0.90504,0.88424,2,3,0,147.633,-2.64414,0.0430722
-145.392,0.857793,0.88424,2,3,0,145.807,-3.00974,0.0352223
-144.907,1,0.88424,2,3,0,145.321,-2.96752,0.0424305
-145.006,0.861114,0.88424,1,3,0,146.279,-2.64161,0.069008
-144.856,1,0.88424,2,3,0,145.268,-2.89085,0.0707245
-144.943,0.981085,0.88424,2,3,0,145.233,-2.6108,0.0601014
-144.834,0.97445,0.88424,2,3,0,145.327,-2.93105,0.0413992
-144.525,0.983344,0.88424,1,3,0,144.977,-2.83538,0.0564091
-144.562,0.968704,0.88424,2,3,0,144.776,-2.80508,0.0450927
-144.496,1,0.88424,2,3,0,144.549,-2.78915,0.0538695
-144.87,0.814906,0.88424,2,3,0,145.912,-2.95313,0.0421706
-145.689,0.840972,0.88424,2,3,0,146.111,-2.51511,0.0349918
-145.931,0.881514,0.88424,2,3,0,147.389,-2.42961,0.0524338
-145.448,1,0.88424,2,3,0,146.47,-2.77668,0.0305037
-145.395,1,0.88424,2,7,0,145.475,-2.82888,0.0925736
-145.926,0.862073,0.88424,3,7,0,146.779,-2.46719,0.0654413
-145.604,1,0.88424,2,7,0,146.488,-3.01065,0.0819086
-146.121,0.948828,0.88424,2,3,0,146.381,-2.50266,0.0305113
-145.24,0.723007,0.88424,1,3,0,148.768,-2.70601,0.0844531
-144.866,1,0.88424,1,1,0,145.181,-2.77405,0.0748504
-144.725,0.921791,0.88424,2,7,0,145.485,-2.94438,0.0490279
-144.858,0.934572,0.88424,2,3,0,145.31,-2.66028,0.0653835
-144.907,0.995919,0.88424,2,3,0,145.065,-2.87496,0.0373968
-144.584,1,0.88424,2,3,0,144.892,-2.70837,0.0545818
-144.745,0.92114,0.88424,2,3,0,145.231,-2.89135,0.0657116
-144.828,0.978762,0.88424,1,1,0,144.87,-2.92886,0.0651071
-144.945,0.92151,0.88424,2,3,0,145.918,-2.77486,0.035995
-144.902,1,0.88424,2,7,0,145.142,-2.85521,0.0750004
-145.298,0.96381,0.88424,2,7,0,145.433,-2.80127,0.0318236
-144.511,1,0.88424,2,3,0,145.267,-2.75685,0.0513558
